"row ID","Col0","Col1","Col2","Col3","Col4","Col5","Col6","Col7","Col8","Col9","Col10","Col11","Col12","Col13","Col14","Col15","Col16","Col17","Col18"
"Row415",0.608696,0.769231,0.944444,0.349345,0.0769231,0.188679,0.679739,0.142857,0.583333,0.771429,0.473684,0.600719,0.490566,0.118421,0.181818,0.585366,0.466667,0.666667,"opel"
"Row416",0.347826,0.423077,0.416667,0.235808,0.186813,0.0754717,0.189542,0.6,0.0833333,0.357143,0.178947,0.13789,0.402516,0.0921053,0.409091,0.268293,0.566667,0.6,"bus"
"Row417",0.5,0.115385,0.472222,0.344978,0.252747,0.0754717,0.24183,0.485714,0.166667,0.128571,0.252632,0.188249,0.113208,0.131579,0.0,0.414634,0.833333,0.8,"bus"
"Row418",0.304348,0.384615,0.416667,0.283843,0.274725,0.0943396,0.261438,0.514286,0.166667,0.385714,0.247368,0.188249,0.389937,0.223684,0.272727,0.292683,0.266667,0.2,"bus"
"Row419",0.434783,0.0384615,0.444444,0.174672,0.0989011,0.0754717,0.137255,0.685714,0.0833333,0.0714286,0.147368,0.0947242,0.100629,0.0526316,0.227273,0.487805,0.8,0.833333,"saab"
"Row420",0.5,0.230769,0.25,0.0567686,0.043956,0.0754717,0.137255,0.742857,0.0833333,0.3,0.126316,0.0851319,0.257862,0.355263,0.272727,0.0,0.166667,0.0333333,"van"
"Row421",0.543478,0.576923,0.847222,0.39738,0.153846,0.169811,0.620915,0.142857,0.5,0.485714,0.510526,0.558753,0.528302,0.157895,0.227273,0.170732,0.433333,0.5,"opel"
"Row422",0.369565,0.0384615,0.361111,0.235808,0.131868,0.0943396,0.183007,0.6,0.0833333,0.0857143,0.184211,0.136691,0.0503145,0.0263158,0.0454545,0.0731707,0.833333,0.866667,"saab"
"Row423",0.26087,0.461538,0.416667,0.069869,0.0769231,0.0943396,0.24183,0.542857,0.166667,0.385714,0.205263,0.170264,0.484277,0.289474,0.363636,0.097561,0.166667,0.1,"bus"
"Row424",0.391304,0.307692,0.736111,0.406114,0.197802,0.132075,0.464052,0.285714,0.333333,0.271429,0.378947,0.383693,0.27673,0.0921053,0.5,0.585366,0.566667,0.633333,"opel"
"Row425",0.347826,0.115385,0.402778,0.165939,0.10989,0.0943396,0.150327,0.685714,0.0833333,0.114286,0.126316,0.0983213,0.119497,0.0921053,0.136364,0.878049,0.566667,0.733333,"opel"
"Row426",0.717391,0.769231,0.805556,0.432314,0.175824,0.169811,0.705882,0.114286,0.666667,0.7,0.515789,0.630695,0.660377,0.157895,0.454545,0.585366,0.4,0.533333,"opel"
"Row427",0.282609,0.192308,0.680556,0.31441,0.131868,0.132075,0.372549,0.371429,0.25,0.2,0.315789,0.292566,0.245283,0.105263,0.318182,0.804878,0.566667,0.7,"opel"
"Row428",0.847826,0.653846,0.888889,0.406114,0.120879,0.169811,0.627451,0.171429,0.583333,0.585714,0.489474,0.545564,0.484277,0.105263,0.681818,0.536585,0.5,0.7,"saab"
"Row429",0.23913,0.153846,0.416667,0.179039,0.164835,0.132075,0.156863,0.628571,0.0833333,0.228571,0.152632,0.115108,0.194969,0.118421,0.5,0.219512,0.6,0.7,"van"
"Row430",0.673913,0.769231,0.944444,0.445415,0.153846,0.169811,0.686275,0.142857,0.583333,0.714286,0.505263,0.611511,0.628931,0.105263,0.0,0.219512,0.4,0.666667,"saab"
"Row431",0.565217,0.538462,0.708333,0.532751,0.296703,0.0566038,0.588235,0.171429,0.5,0.428571,0.547368,0.533573,0.484277,0.263158,0.181818,0.268293,0.533333,0.333333,"bus"
"Row432",0.23913,0.192308,0.597222,0.161572,0.0769231,0.0943396,0.24183,0.542857,0.166667,0.2,0.247368,0.171463,0.251572,0.197368,0.272727,0.707317,0.3,0.333333,"saab"
"Row433",0.26087,0.346154,0.416667,0.113537,0.0989011,0.0943396,0.248366,0.542857,0.166667,0.385714,0.247368,0.172662,0.396226,0.302632,0.454545,0.341463,0.166667,0.133333,"bus"
"Row434",0.673913,0.692308,0.902778,0.279476,0.0769231,0.150943,0.627451,0.171429,0.583333,0.628571,0.473684,0.547962,0.704403,0.171053,0.409091,0.487805,0.366667,0.533333,"saab"
"Row435",0.26087,0.153846,0.388889,0.179039,0.142857,0.0754717,0.117647,0.714286,0.0833333,0.171429,0.105263,0.0827338,0.0754717,0.0789474,0.136364,0.341463,0.633333,0.733333,"van"
"Row436",0.434783,0.346154,0.333333,0.0829694,0.043956,0.0943396,0.150327,0.714286,0.0833333,0.371429,0.178947,0.0935252,0.289308,0.25,0.727273,0.292683,0.3,0.133333,"van"
"Row437",0.23913,0.269231,0.430556,0.117904,0.0879121,0.0943396,0.248366,0.542857,0.166667,0.228571,0.194737,0.17506,0.352201,0.276316,0.545455,0.0243902,0.133333,0.166667,"opel"
"Row438",0.391304,0.615385,0.638889,0.39738,0.175824,0.113208,0.424837,0.314286,0.333333,0.542857,0.384211,0.346523,0.578616,0.105263,0.318182,0.121951,0.533333,0.566667,"opel"
"Row439",0.543478,0.538462,0.958333,0.427948,0.131868,0.169811,0.568627,0.228571,0.5,0.514286,0.405263,0.482014,0.352201,0.0263158,0.0454545,0.804878,0.6,0.9,"saab"
"Row440",0.608696,0.692308,0.805556,0.393013,0.142857,0.150943,0.542484,0.228571,0.416667,0.614286,0.468421,0.465228,0.691824,0.105263,0.0,0.243902,0.533333,0.666667,"saab"
"Row441",0.369565,0.538462,0.458333,0.139738,0.120879,0.169811,0.320261,0.457143,0.25,0.5,0.221053,0.230216,0.477987,0.236842,0.5,0.195122,0.233333,0.333333,"van"
"Row442",0.391304,0.115385,0.277778,0.0960699,0.0989011,0.0754717,0.0457516,0.857143,0.0,0.171429,0.0473684,0.0323741,0.0566038,0.105263,0.272727,0.341463,0.533333,0.566667,"van"
"Row443",0.565217,0.653846,0.666667,0.436681,0.186813,0.150943,0.477124,0.257143,0.416667,0.585714,0.415789,0.399281,0.528302,0.0921053,0.545455,0.268293,0.6,0.666667,"opel"
"Row444",0.630435,0.769231,0.847222,0.585153,0.274725,0.0377358,0.823529,0.0571429,0.75,0.642857,0.721053,0.791367,0.836478,0.342105,0.318182,0.536585,0.266667,0.1,"bus"
"Row445",0.347826,0.5,0.472222,0.135371,0.131868,0.132075,0.294118,0.514286,0.25,0.571429,0.210526,0.206235,0.427673,0.263158,0.545455,0.0731707,0.266667,0.333333,"van"
"Row446",0.608696,0.730769,0.847222,0.406114,0.164835,0.132075,0.496732,0.257143,0.416667,0.628571,0.410526,0.411271,0.591195,0.105263,0.636364,0.365854,0.566667,0.7,"saab"
"Row447",0.478261,0.923077,0.888889,0.541485,0.296703,0.150943,0.653595,0.142857,0.583333,0.814286,0.494737,0.582734,0.716981,0.197368,0.0,0.097561,0.333333,0.4,"opel"
"Row448",0.608696,0.769231,0.708333,0.393013,0.197802,0.0754717,0.601307,0.171429,0.5,0.614286,0.531579,0.541966,0.660377,0.25,0.227273,0.341463,0.533333,0.366667,"bus"
"Row449",0.391304,0.230769,0.583333,0.262009,0.230769,0.150943,0.202614,0.571429,0.166667,0.271429,0.178947,0.148681,0.308176,0.118421,0.590909,0.219512,0.5,0.666667,"van"
"Row450",0.391304,0.5,0.486111,0.353712,0.307692,0.0943396,0.27451,0.457143,0.166667,0.414286,0.252632,0.213429,0.522013,0.171053,0.363636,0.195122,0.533333,0.6,"bus"
"Row451",0.456522,0.153846,0.472222,0.283843,0.131868,0.0943396,0.326797,0.428571,0.25,0.214286,0.252632,0.251799,0.132075,0.0526316,0.272727,0.146341,0.733333,0.766667,"opel"
"Row452",0.413043,0.192308,0.472222,0.323144,0.164835,0.132075,0.320261,0.428571,0.25,0.242857,0.268421,0.244604,0.144654,0.0526316,0.318182,0.707317,0.7,0.833333,"opel"
"Row453",0.478261,0.384615,0.430556,0.240175,0.186813,0.0754717,0.215686,0.542857,0.166667,0.328571,0.205263,0.165468,0.389937,0.105263,0.363636,0.097561,0.633333,0.633333,"bus"
"Row454",0.717391,0.730769,0.847222,0.475983,0.186813,0.169811,0.581699,0.2,0.5,0.571429,0.442105,0.507194,0.597484,0.0789474,0.0909091,0.097561,0.533333,0.766667,"saab"
"Row455",0.173913,0.384615,0.388889,0.152838,0.164835,0.0943396,0.24183,0.571429,0.166667,0.385714,0.221053,0.166667,0.389937,0.315789,0.0454545,0.341463,0.133333,0.1,"bus"
"Row456",0.413043,0.384615,0.416667,0.0873362,0.0549451,0.0754717,0.176471,0.657143,0.0833333,0.371429,0.178947,0.117506,0.396226,0.263158,0.181818,0.390244,0.233333,0.133333,"van"
"Row457",0.217391,0.461538,0.458333,0.248908,0.230769,0.113208,0.196078,0.571429,0.0833333,0.371429,0.205263,0.145084,0.440252,0.157895,0.454545,0.0731707,0.5,0.6,"van"
"Row458",0.652174,0.923077,0.902778,0.510917,0.241758,0.169811,0.69281,0.114286,0.583333,0.785714,0.505263,0.625899,0.886792,0.184211,0.454545,0.0487805,0.366667,0.466667,"opel"
"Row459",0.543478,0.346154,0.694444,0.384279,0.153846,0.132075,0.431373,0.314286,0.333333,0.371429,0.310526,0.354916,0.18239,0.0263158,0.136364,0.195122,0.766667,0.9,"saab"
"Row460",0.369565,0.307692,0.305556,0.187773,0.142857,0.0754717,0.104575,0.742857,0.0833333,0.328571,0.1,0.0743405,0.301887,0.0263158,0.590909,0.097561,0.833333,0.9,"van"
"Row461",0.717391,0.730769,0.930556,0.467249,0.164835,0.113208,0.575163,0.2,0.5,0.614286,0.463158,0.501199,0.572327,0.105263,0.409091,0.414634,0.6,0.666667,"opel"
"Row462",0.521739,0.538462,0.569444,0.344978,0.186813,0.113208,0.366013,0.371429,0.25,0.457143,0.331579,0.290168,0.459119,0.144737,0.5,0.0487805,0.533333,0.566667,"opel"
"Row463",0.26087,0.269231,0.361111,0.0742358,0.0549451,0.0377358,0.261438,0.514286,0.166667,0.214286,0.210526,0.18705,0.339623,0.368421,0.590909,0.0731707,0.133333,0.0666667,"opel"
"Row464",0.586957,0.615385,0.555556,0.445415,0.252747,0.0754717,0.464052,0.257143,0.333333,0.542857,0.4,0.399281,0.559748,0.184211,0.136364,0.317073,0.733333,0.6,"bus"
"Row465",0.195652,0.384615,0.430556,0.218341,0.230769,0.0943396,0.248366,0.542857,0.166667,0.357143,0.215789,0.17506,0.402516,0.25,0.318182,0.268293,0.166667,0.166667,"bus"
"Row466",0.108696,0.384615,0.416667,0.187773,0.197802,0.113208,0.228758,0.571429,0.166667,0.385714,0.205263,0.161871,0.371069,0.236842,0.0454545,0.292683,0.166667,0.166667,"bus"
"Row467",0.5,0.807692,0.888889,0.310044,0.120879,0.150943,0.673203,0.142857,0.583333,0.814286,0.478947,0.597122,0.710692,0.210526,0.590909,0.560976,0.333333,0.433333,"opel"
"Row468",0.695652,0.692308,0.944444,0.423581,0.164835,0.169811,0.705882,0.114286,0.666667,0.642857,0.536842,0.631894,0.584906,0.171053,0.545455,0.390244,0.433333,0.633333,"saab"
"Row469",0.413043,0.269231,0.305556,0.174672,0.131868,0.113208,0.0980392,0.742857,0.0,0.3,0.1,0.0683453,0.257862,0.0394737,0.590909,0.0243902,0.933333,0.966667,"van"
"Row470",0.391304,0.423077,0.361111,0.20524,0.175824,0.0943396,0.163399,0.628571,0.0833333,0.4,0.189474,0.115108,0.36478,0.171053,0.0454545,0.219512,0.4,0.433333,"van"
"Row471",0.673913,0.846154,0.958333,0.550218,0.21978,0.188679,0.69281,0.114286,0.583333,0.8,0.526316,0.625899,0.735849,0.105263,0.363636,0.536585,0.5,0.7,"opel"
"Row472",0.695652,0.653846,0.736111,0.30131,0.0769231,0.0377358,0.718954,0.114286,0.666667,0.585714,0.652632,0.660671,0.610063,0.315789,0.181818,0.292683,0.333333,0.1,"bus"
"Row473",0.73913,0.884615,0.902778,0.427948,0.153846,0.169811,0.712418,0.114286,0.666667,0.871429,0.547368,0.648681,0.647799,0.171053,0.681818,0.0243902,0.433333,0.5,"opel"
"Row474",0.195652,0.269231,0.458333,0.161572,0.10989,0.113208,0.267974,0.514286,0.166667,0.214286,0.226316,0.189448,0.27673,0.210526,0.5,0.219512,0.166667,0.2,"opel"
"Row475",0.521739,0.846154,0.888889,0.502183,0.263736,0.132075,0.647059,0.171429,0.583333,0.757143,0.484211,0.568345,0.716981,0.197368,0.0454545,0.585366,0.333333,0.5,"saab"
"Row476",0.608696,0.846154,0.847222,0.344978,0.10989,0.207547,0.738562,0.114286,0.666667,0.842857,0.5,0.667866,0.597484,0.157895,0.227273,0.243902,0.333333,0.566667,"opel"
"Row477",0.347826,0.5,0.527778,0.200873,0.175824,0.169811,0.313725,0.485714,0.25,0.6,0.210526,0.219424,0.421384,0.184211,0.227273,0.219512,0.3,0.433333,"van"
"Row478",0.456522,0.461538,0.680556,0.475983,0.263736,0.0566038,0.48366,0.257143,0.416667,0.385714,0.389474,0.418465,0.459119,0.157895,0.181818,0.317073,0.633333,0.566667,"bus"
"Row479",0.282609,0.346154,0.333333,0.0786026,0.0769231,0.0754717,0.235294,0.571429,0.166667,0.357143,0.210526,0.161871,0.389937,0.368421,0.0454545,0.0731707,0.1,0.0333333,"bus"
"Row480",0.673913,0.846154,0.833333,0.423581,0.208791,0.150943,0.666667,0.142857,0.583333,0.785714,0.494737,0.594724,0.704403,0.197368,0.0454545,0.0243902,0.3,0.433333,"saab"
"Row481",0.673913,0.807692,0.708333,0.458515,0.21978,0.169811,0.69281,0.142857,0.583333,0.742857,0.489474,0.615108,0.54717,0.197368,0.181818,0.512195,0.366667,0.5,"opel"
"Row482",0.456522,0.5,0.541667,0.336245,0.164835,0.113208,0.359477,0.4,0.25,0.428571,0.315789,0.280576,0.528302,0.105263,0.545455,0.365854,0.5,0.566667,"opel"
"Row483",0.282609,0.192308,0.5,0.170306,0.131868,0.113208,0.196078,0.6,0.0833333,0.185714,0.194737,0.140288,0.18239,0.157895,0.227273,0.243902,0.433333,0.5,"van"
"Row484",0.369565,0.576923,0.527778,0.170306,0.142857,0.169811,0.320261,0.485714,0.25,0.585714,0.221053,0.227818,0.484277,0.210526,0.0909091,0.0487805,0.266667,0.4,"van"
"Row485",0.217391,0.5,0.430556,0.227074,0.252747,0.0754717,0.254902,0.514286,0.166667,0.414286,0.231579,0.184652,0.559748,0.276316,0.136364,0.268293,0.166667,0.166667,"bus"
"Row486",0.673913,0.923077,0.875,0.515284,0.274725,0.188679,0.712418,0.114286,0.666667,0.842857,0.489474,0.640288,0.685535,0.171053,0.5,0.292683,0.333333,0.466667,"opel"
"Row487",0.434783,0.461538,0.569444,0.318777,0.186813,0.0943396,0.313725,0.428571,0.25,0.414286,0.263158,0.238609,0.496855,0.144737,0.5,0.268293,0.533333,0.6,"saab"
"Row488",0.195652,0.230769,0.638889,0.157205,0.0769231,0.0943396,0.267974,0.542857,0.166667,0.228571,0.231579,0.184652,0.188679,0.157895,0.5,0.439024,0.233333,0.266667,"opel"
"Row489",0.630435,0.692308,0.944444,0.388646,0.10989,0.150943,0.653595,0.142857,0.583333,0.628571,0.468421,0.574341,0.471698,0.0921053,0.318182,0.512195,0.5,0.666667,"opel"
"Row490",0.76087,0.807692,0.958333,0.371179,0.10989,0.169811,0.705882,0.142857,0.666667,0.8,0.521053,0.629496,0.660377,0.144737,0.545455,0.560976,0.433333,0.666667,"saab"
"Row491",0.521739,0.461538,0.5,0.310044,0.142857,0.132075,0.294118,0.457143,0.25,0.442857,0.263158,0.223022,0.377358,0.0526316,0.727273,0.292683,0.733333,0.833333,"saab"
"Row492",0.26087,0.384615,0.361111,0.113537,0.10989,0.0754717,0.254902,0.542857,0.166667,0.357143,0.226316,0.178657,0.371069,0.355263,0.181818,0.219512,0.133333,0.0666667,"bus"
"Row493",0.630435,0.807692,0.805556,0.318777,0.0989011,0.150943,0.699346,0.142857,0.666667,0.757143,0.468421,0.625899,0.716981,0.171053,0.227273,0.414634,0.333333,0.5,"opel"
"Row494",0.717391,0.807692,0.902778,0.262009,0.010989,0.0566038,0.882353,0.0285714,0.833333,0.671429,0.731579,0.847722,0.842767,0.328947,0.545455,0.0243902,0.166667,0.0333333,"bus"
"Row495",0.456522,0.461538,0.444444,0.327511,0.241758,0.0754717,0.287582,0.428571,0.166667,0.371429,0.268421,0.226619,0.515723,0.131579,0.227273,0.121951,0.566667,0.566667,"bus"
"Row496",0.717391,0.846154,0.805556,0.524017,0.230769,0.169811,0.673203,0.142857,0.583333,0.742857,0.484211,0.593525,0.660377,0.118421,0.0909091,0.707317,0.433333,0.666667,"opel"
"Row497",0.456522,0.384615,0.583333,0.139738,0.0769231,0.150943,0.281046,0.485714,0.166667,0.442857,0.242105,0.209832,0.327044,0.197368,0.0454545,0.146341,0.333333,0.533333,"van"
"Row498",0.326087,0.115385,0.180556,0.0393013,0.10989,0.0188679,0.0392157,0.885714,0.0,0.142857,0.0368421,0.0239808,0.169811,0.381579,0.318182,0.341463,0.133333,0.0666667,"van"
"Row499",0.630435,0.807692,0.805556,0.275109,0.0659341,0.150943,0.686275,0.142857,0.583333,0.8,0.515789,0.609113,0.716981,0.171053,0.0,0.756098,0.366667,0.566667,"opel"
"Row500",0.608696,0.884615,0.833333,0.436681,0.164835,0.188679,0.751634,0.114286,0.666667,0.857143,0.531579,0.68705,0.597484,0.184211,0.0,0.268293,0.333333,0.533333,"opel"
"Row501",0.695652,0.807692,0.777778,0.353712,0.10989,0.150943,0.699346,0.114286,0.666667,0.742857,0.531579,0.625899,0.679245,0.210526,0.227273,0.292683,0.366667,0.466667,"opel"
"Row502",0.282609,0.115385,0.361111,0.104803,0.10989,0.113208,0.124183,0.742857,0.0833333,0.128571,0.0947368,0.0815348,0.188679,0.223684,0.227273,0.658537,0.233333,0.2,"opel"
"Row503",0.391304,0.230769,0.444444,0.126638,0.0879121,0.0943396,0.222222,0.571429,0.166667,0.2,0.210526,0.155875,0.251572,0.236842,0.409091,0.439024,0.266667,0.266667,"saab"
"Row504",0.521739,0.5,0.75,0.458515,0.21978,0.150943,0.542484,0.228571,0.416667,0.414286,0.494737,0.466427,0.534591,0.144737,0.0,0.341463,0.4,0.533333,"opel"
"Row505",0.913043,0.769231,0.833333,0.441048,0.186813,0.169811,0.705882,0.114286,0.666667,0.685714,0.521053,0.630695,0.660377,0.157895,0.954545,0.268293,0.433333,0.6,"saab"
"Row506",0.608696,0.692308,1.0,0.423581,0.131868,0.169811,0.666667,0.171429,0.583333,0.628571,0.489474,0.579137,0.534591,0.0789474,0.0,0.878049,0.466667,0.833333,"saab"
"Row507",0.434783,0.0769231,0.527778,0.253275,0.142857,0.113208,0.248366,0.542857,0.166667,0.1,0.221053,0.176259,0.176101,0.105263,0.0909091,0.804878,0.5,0.566667,"opel"
"Row508",0.478261,0.5,0.722222,0.240175,0.175824,0.169811,0.313725,0.457143,0.25,0.557143,0.242105,0.22542,0.389937,0.144737,0.318182,0.512195,0.433333,0.633333,"van"
"Row509",0.608696,0.846154,0.902778,0.340611,0.131868,0.150943,0.673203,0.142857,0.583333,0.842857,0.478947,0.592326,0.716981,0.197368,0.545455,0.634146,0.333333,0.466667,"opel"
"Row510",0.282609,0.384615,0.416667,0.0960699,0.0989011,0.0754717,0.235294,0.571429,0.166667,0.385714,0.189474,0.159472,0.389937,0.355263,0.272727,0.219512,0.1,0.0333333,"bus"
"Row511",0.326087,0.192308,0.513889,0.227074,0.0989011,0.0943396,0.333333,0.428571,0.25,0.157143,0.284211,0.252998,0.194969,0.105263,0.0454545,0.219512,0.533333,0.566667,"opel"
"Row512",0.652174,0.807692,0.930556,0.371179,0.0989011,0.169811,0.72549,0.114286,0.666667,0.8,0.5,0.653477,0.572327,0.144737,0.0,0.707317,0.366667,0.666667,"opel"
"Row513",0.478261,0.153846,0.430556,0.292576,0.153846,0.132075,0.294118,0.485714,0.25,0.228571,0.252632,0.217026,0.100629,0.0526316,0.227273,0.97561,0.666667,0.9,"saab"
"Row514",0.347826,0.192308,0.472222,0.148472,0.131868,0.0943396,0.156863,0.657143,0.0833333,0.214286,0.194737,0.11271,0.119497,0.171053,0.318182,0.170732,0.433333,0.4,"van"
"Row515",0.0652174,0.192308,0.25,0.0917031,0.120879,0.0566038,0.137255,0.714286,0.0833333,0.128571,0.115789,0.0899281,0.226415,0.368421,0.0,0.512195,0.0333333,0.1,"opel"
"Row516",0.413043,0.346154,0.486111,0.296943,0.142857,0.113208,0.228758,0.542857,0.166667,0.342857,0.231579,0.165468,0.320755,0.0394737,1.0,0.243902,1.0,1.0,"opel"
"Row517",0.73913,0.807692,0.944444,0.541485,0.230769,0.188679,0.69281,0.142857,0.666667,0.742857,0.489474,0.618705,0.72327,0.105263,0.590909,0.609756,0.466667,0.766667,"saab"
"Row518",0.26087,0.269231,0.486111,0.144105,0.0989011,0.0943396,0.261438,0.514286,0.166667,0.228571,0.226316,0.185851,0.320755,0.223684,0.318182,0.390244,0.2,0.2,"saab"
"Row519",0.326087,0.230769,0.5,0.222707,0.164835,0.113208,0.163399,0.628571,0.0833333,0.271429,0.136842,0.116307,0.0943396,0.0526316,0.136364,0.146341,0.833333,0.933333,"van"
"Row520",0.347826,0.269231,0.680556,0.305677,0.120879,0.113208,0.424837,0.314286,0.333333,0.214286,0.378947,0.344125,0.289308,0.144737,0.318182,0.439024,0.433333,0.5,"saab"
"Row521",0.434783,0.269231,0.458333,0.152838,0.120879,0.0754717,0.156863,0.657143,0.0833333,0.285714,0.189474,0.109113,0.176101,0.184211,0.0,0.0,0.366667,0.233333,"van"
"Row522",0.347826,0.115385,0.402778,0.253275,0.175824,0.0754717,0.183007,0.628571,0.0833333,0.185714,0.178947,0.128297,0.106918,0.0921053,0.0454545,0.926829,0.566667,0.766667,"saab"
"Row523",0.369565,0.384615,0.569444,0.554585,0.549451,0.830189,0.248366,0.542857,0.166667,0.442857,0.368421,0.177458,0.345912,0.421053,0.227273,0.219512,0.333333,0.5,"van"
"Row524",0.695652,0.730769,0.930556,0.449782,0.142857,0.169811,0.69281,0.142857,0.583333,0.7,0.478947,0.619904,0.553459,0.0921053,0.0,0.487805,0.5,0.733333,"opel"
"Row525",0.413043,0.461538,0.5,0.253275,0.10989,0.0943396,0.30719,0.428571,0.25,0.414286,0.284211,0.236211,0.427673,0.131579,0.363636,0.243902,0.466667,0.466667,"saab"
"Row526",0.521739,0.423077,0.763889,0.427948,0.208791,0.132075,0.496732,0.257143,0.416667,0.371429,0.452632,0.410072,0.415094,0.171053,0.681818,0.268293,0.466667,0.533333,"saab"
"Row527",0.782609,0.615385,0.875,0.358079,0.10989,0.169811,0.614379,0.171429,0.5,0.542857,0.431579,0.534772,0.484277,0.0789474,0.545455,0.512195,0.533333,0.666667,"opel"
"Row528",0.478261,0.538462,0.458333,0.39738,0.252747,0.0943396,0.359477,0.342857,0.25,0.485714,0.284211,0.294964,0.477987,0.131579,0.409091,0.463415,0.8,0.833333,"bus"
"Row529",0.282609,0.384615,0.291667,0.0655022,0.0659341,0.113208,0.248366,0.571429,0.166667,0.371429,0.205263,0.170264,0.396226,0.342105,0.363636,0.195122,0.1,0.0333333,"bus"
"Row530",0.326087,0.576923,0.694444,0.323144,0.142857,0.113208,0.411765,0.342857,0.333333,0.485714,0.368421,0.330935,0.559748,0.118421,0.590909,0.390244,0.533333,0.6,"saab"
"Row531",0.73913,0.846154,0.875,0.275109,0.021978,0.0943396,0.915033,0.0285714,0.916667,0.771429,0.731579,0.863309,0.81761,0.315789,0.227273,0.731707,0.1,0.166667,"bus"
"Row532",0.673913,0.615385,0.902778,0.458515,0.153846,0.169811,0.620915,0.171429,0.583333,0.557143,0.457895,0.543165,0.371069,0.0657895,0.0,0.463415,0.566667,0.866667,"saab"
"Row533",0.347826,0.307692,0.319444,0.131004,0.131868,0.0754717,0.0718954,0.828571,0.0,0.271429,0.0947368,0.0467626,0.257862,0.223684,0.545455,0.0731707,0.333333,0.233333,"van"
"Row534",0.369565,0.230769,0.236111,0.0436681,0.010989,0.0943396,0.150327,0.714286,0.0833333,0.3,0.131579,0.0923261,0.264151,0.342105,0.545455,0.195122,0.233333,0.0333333,"van"
"Row535",0.543478,0.423077,0.666667,0.31441,0.21978,0.150943,0.300654,0.485714,0.25,0.442857,0.226316,0.219424,0.283019,0.0921053,0.636364,0.219512,0.6,0.7,"van"
"Row536",0.630435,0.846154,0.847222,0.475983,0.21978,0.188679,0.718954,0.114286,0.666667,0.842857,0.505263,0.641487,0.654088,0.157895,0.0909091,0.512195,0.366667,0.6,"saab"
"Row537",0.282609,0.269231,0.361111,0.152838,0.131868,0.0943396,0.0653595,0.8,0.0,0.3,0.0789474,0.0491607,0.213836,0.0526316,0.318182,0.268293,0.866667,0.9,"van"
"Row538",0.608696,0.615385,0.875,0.471616,0.21978,0.150943,0.581699,0.2,0.5,0.542857,0.447368,0.5,0.408805,0.131579,0.181818,0.268293,0.433333,0.5,"opel"
"Row539",0.782609,0.846154,0.777778,0.379913,0.10989,0.0754717,0.843137,0.0571429,0.75,0.742857,0.721053,0.806954,0.836478,0.342105,0.363636,0.219512,0.266667,0.1,"bus"
"Row540",0.413043,0.461538,0.472222,0.362445,0.296703,0.0943396,0.294118,0.428571,0.166667,0.357143,0.257895,0.229017,0.465409,0.144737,0.363636,0.146341,0.633333,0.666667,"bus"
"Row541",0.326087,0.0384615,0.25,0.157205,0.131868,0.0754717,0.0980392,0.742857,0.0833333,0.171429,0.0947368,0.0707434,0.0251572,0.0526316,0.181818,0.243902,0.766667,0.833333,"van"
"Row542",0.434783,0.230769,0.638889,0.331878,0.131868,0.132075,0.359477,0.371429,0.25,0.228571,0.294737,0.280576,0.125786,0.0526316,0.272727,0.414634,0.7,0.766667,"saab"
"Row543",0.5,0.153846,0.472222,0.362445,0.230769,0.113208,0.30719,0.457143,0.25,0.228571,0.278947,0.232614,0.157233,0.131579,0.136364,0.390244,0.466667,0.533333,"saab"
"Row544",0.326087,0.384615,0.416667,0.318777,0.296703,0.320755,0.261438,0.514286,0.166667,0.357143,0.263158,0.189448,0.371069,0.223684,0.0454545,0.219512,0.333333,0.266667,"bus"
"Row545",0.326087,0.423077,0.611111,0.135371,0.0879121,0.188679,0.281046,0.514286,0.25,0.571429,0.242105,0.20024,0.345912,0.210526,0.318182,0.268293,0.233333,0.466667,"van"
"Row546",0.413043,0.269231,0.361111,0.0305677,0.010989,0.0943396,0.176471,0.685714,0.166667,0.314286,0.152632,0.111511,0.245283,0.342105,0.545455,0.463415,0.2,0.0666667,"van"
"Row547",0.326087,0.423077,0.416667,0.20524,0.153846,0.113208,0.202614,0.571429,0.0833333,0.357143,0.173684,0.152278,0.402516,0.118421,0.318182,0.195122,0.666667,0.733333,"bus"
"Row548",0.456522,0.230769,0.486111,0.349345,0.274725,0.113208,0.281046,0.457143,0.166667,0.214286,0.236842,0.217026,0.226415,0.144737,0.181818,0.121951,0.533333,0.633333,"bus"
"Row549",0.73913,0.692308,0.875,0.340611,0.0989011,0.169811,0.660131,0.142857,0.583333,0.628571,0.505263,0.586331,0.679245,0.171053,0.0909091,0.097561,0.4,0.566667,"saab"
"Row550",0.282609,0.192308,0.25,0.0655022,0.0989011,0.0377358,0.0392157,0.885714,0.0,0.157143,0.0526316,0.028777,0.27044,0.25,0.409091,0.0487805,0.266667,0.166667,"van"
"Row551",0.130435,0.230769,0.444444,0.100437,0.0659341,0.132075,0.196078,0.628571,0.166667,0.242857,0.184211,0.133094,0.220126,0.236842,0.318182,0.512195,0.166667,0.266667,"opel"
"Row552",0.369565,0.230769,0.680556,0.336245,0.164835,0.113208,0.411765,0.342857,0.333333,0.2,0.368421,0.328537,0.283019,0.144737,0.5,0.365854,0.433333,0.466667,"saab"
"Row553",0.282609,0.461538,0.361111,0.0960699,0.10989,0.113208,0.235294,0.571429,0.166667,0.385714,0.210526,0.164269,0.484277,0.355263,0.0,0.170732,0.1,0.0333333,"bus"
