ID,LONGDIST,International,LOCAL,DROPPED,PAY_MTHD,LocalBillType,LongDistanceBillType,AGE,SEX,STATUS,CHILDREN,Est_Income,Car_Owner,CHURNED,train
2461,20.866900,0.864841,19.780700,0,'CC','Budget','Standard',86,'M','S',1,94188.300000,'N','Current',3
2471,10.288800,4.831850,13.890300,0,'Auto','Budget','Intnl_discount',55,'F','M',0,25080.600000,'Y','Vol',3
2477,27.396800,0.000000,51.474500,0,'Auto','FreeLocal','Standard',69,'F','M',2,63670.800000,'Y','Vol',3
2478,29.735800,5.241280,35.732100,0,'CC','Budget','Standard',40,'M','S',0,5282.600000,'N','Vol',1
2486,4.794710,0.000000,39.761900,1,'CH','FreeLocal','Standard',79,'F','S',0,77644.100000,'N','Current',1
2494,22.606800,0.000000,89.590600,1,'CC','FreeLocal','Standard',78,'M','S',0,80693.100000,'N','Current',3
2495,0.637549,0.000000,52.224300,0,'CC','Budget','Intnl_discount',46,'F','M',0,50290.700000,'Y','Vol',2
2496,3.974180,0.000000,169.071000,0,'CC','Budget','Standard',40,'F','M',2,91051.000000,'Y','Vol',2
2498,16.498200,6.432690,59.498000,0,'CH','FreeLocal','Standard',41,'F','M',0,89915.000000,'N','Vol',2
2501,0.000000,0.000000,3.710980,0,'CC','Budget','Standard',19,'F','S',1,90205.600000,'Y','InVol',1
2507,0.268394,0.000000,25.793300,0,'CC','FreeLocal','Standard',70,'M','S',2,14799.800000,'N','Current',3
2508,6.191980,4.480210,7.831470,0,'CH','FreeLocal','Standard',70,'M','M',1,74381.500000,'N','Vol',3
2510,25.647000,0.000000,15.309400,0,'CH','Budget','Intnl_discount',83,'M','M',1,9132.910000,'N','Current',1
2514,16.251200,0.000000,66.621600,0,'CC','Budget','Intnl_discount',77,'M','M',2,29277.800000,'N','Current',3
2521,3.327520,0.000000,99.324300,0,'Auto','Budget','Standard',91,'F','M',0,99309.000000,'N','Vol',1
2522,26.348300,4.593370,86.095600,0,'CC','Budget','Standard',73,'F','S',0,78564.700000,'N','Current',1
2528,15.305200,0.000000,8.552390,0,'CC','Budget','Standard',49,'M','S',1,63230.300000,'N','Current',1
2530,16.649600,0.000000,130.563000,0,'CC','Budget','Intnl_discount',56,'M','S',1,98533.300000,'N','Current',3
2531,12.810500,5.757780,101.556000,0,'CC','Budget','Standard',79,'F','M',0,50530.800000,'N','Vol',1
2534,4.808910,0.000000,52.042900,0,'CC','FreeLocal','Intnl_discount',91,'F','M',2,8502.990000,'N','Vol',3
2540,23.251500,0.000000,10.619300,0,'CC','FreeLocal','Standard',46,'M','S',0,14865.800000,'Y','Current',3
2549,1.760330,0.000000,72.561700,0,'CC','FreeLocal','Intnl_discount',47,'M','M',0,84743.700000,'Y','Current',1
2564,8.871360,0.000000,81.172700,1,'Auto','FreeLocal','Standard',89,'M','M',2,64009.700000,'N','Current',2
2569,0.000000,0.000000,4.892660,0,'CC','FreeLocal','Standard',84,'M','M',0,20159.500000,'N','Vol',1
2570,11.262200,0.000000,83.638900,0,'CH','Budget','Intnl_discount',73,'F','S',2,85184.600000,'N','Vol',2
2574,28.236000,0.000000,36.964300,0,'CH','Budget','Standard',77,'F','M',0,17021.600000,'N','Vol',1
2579,1.887150,0.000000,13.159800,0,'CC','FreeLocal','Standard',43,'F','S',0,96854.300000,'N','Vol',3
2586,9.087890,0.000000,11.394300,0,'CC','FreeLocal','Standard',93,'F','S',1,31240.300000,'Y','Current',2
2590,4.279680,0.000000,76.616700,0,'CC','Budget','Standard',25,'F','S',2,61463.700000,'N','Current',2
2591,29.948200,0.000000,312.202000,0,'Auto','Budget','Intnl_discount',97,'M','M',1,9148.270000,'N','Current',3
2592,25.711000,0.000000,15.603000,0,'CC','Budget','Standard',36,'F','S',0,58488.300000,'Y','Current',2
2595,18.254900,0.000000,47.448900,0,'Auto','FreeLocal','Standard',25,'M','M',0,4592.800000,'N','Vol',1
2596,2.408230,0.000000,50.506900,0,'Auto','Budget','Standard',61,'F','M',2,30998.800000,'N','Current',2
2598,1.849210,0.000000,34.177600,0,'CC','FreeLocal','Intnl_discount',64,'M','M',1,36510.900000,'N','Current',2
2600,11.402100,0.000000,62.529300,0,'CC','Budget','Standard',88,'M','M',1,43378.200000,'N','Current',2
2601,23.448900,0.000000,98.126300,3,'CC','Budget','Intnl_discount',18,'M','M',1,76137.800000,'N','Current',1
2605,12.793000,0.000000,17.179300,0,'CC','Budget','Standard',72,'F','S',2,63291.100000,'Y','Vol',3
2608,10.402500,0.000000,10.118200,1,'CC','FreeLocal','Standard',92,'M','M',1,81271.100000,'N','Current',3
2613,28.684200,1.374330,13.292000,0,'CC','Budget','Standard',40,'F','M',0,47750.400000,'Y','Vol',1
2615,27.335000,0.000000,75.277600,0,'CH','Budget','Standard',88,'M','M',2,71686.200000,'Y','Current',1
2617,22.069200,0.000000,140.862000,0,'CH','Budget','Standard',29,'F','S',1,73874.100000,'Y','Current',3
2621,0.000000,0.000000,1.460820,0,'CH','FreeLocal','Standard',21,'M','S',0,15924.200000,'N','Current',1
2622,13.705000,0.000000,171.469000,0,'CC','FreeLocal','Standard',67,'M','M',0,93201.300000,'N','Current',2
2624,19.020400,0.000000,52.260800,0,'CC','FreeLocal','Standard',74,'M','S',1,18064.400000,'Y','Current',1
2633,2.397730,0.000000,15.518800,0,'CC','FreeLocal','Intnl_discount',61,'F','S',0,45667.100000,'Y','Vol',2
2639,13.454000,0.000000,21.091900,0,'Auto','FreeLocal','Standard',77,'M','S',0,73850.000000,'N','Current',3
2640,23.172500,0.000000,87.396900,0,'CC','Budget','Intnl_discount',21,'F','S',2,21709.700000,'N','Vol',2
2645,0.000000,0.000000,0.566024,0,'CC','FreeLocal','Standard',18,'F','M',0,29696.100000,'N','InVol',3
2646,2.841350,0.000000,24.446800,0,'CH','Budget','Intnl_discount',71,'F','M',2,49745.300000,'N','Current',2
2656,13.249900,0.000000,79.936000,0,'CC','FreeLocal','Standard',32,'M','S',1,54164.900000,'N','Current',2
2658,7.756770,0.000000,19.567900,0,'CC','Budget','Intnl_discount',52,'F','S',0,15906.000000,'Y','Vol',1
2660,3.986020,0.103954,53.689000,2,'CH','FreeLocal','Standard',78,'F','M',0,50290.700000,'N','Current',3
2663,13.314800,0.000000,157.814000,1,'CH','FreeLocal','Intnl_discount',84,'F','M',1,83850.500000,'Y','Vol',1
2680,18.421700,6.464100,28.066500,0,'CH','FreeLocal','Intnl_discount',35,'F','M',2,50968.900000,'N','Vol',1
2683,7.062180,0.000000,21.997400,0,'CC','Budget','Standard',38,'F','M',2,60060.500000,'N','Current',3
2684,0.000000,0.000000,3.016270,0,'CC','FreeLocal','Standard',33,'F','S',0,36486.400000,'N','Current',3
2688,27.497200,0.000000,6.153650,0,'Auto','Budget','Intnl_discount',56,'F','M',1,87302.600000,'N','Vol',2
2692,17.405100,0.000000,6.315060,1,'CC','FreeLocal','Standard',20,'F','S',2,43046.400000,'Y','Current',2
2697,22.467300,4.169820,43.342700,0,'CC','Budget','Standard',20,'F','M',2,88427.000000,'N','Current',3
2701,23.779500,0.000000,114.435000,0,'CH','Budget','Intnl_discount',45,'M','M',2,37877.600000,'N','Current',3
2703,29.796400,9.895450,216.295000,0,'Auto','FreeLocal','Standard',19,'M','S',0,5930.860000,'Y','Vol',3
2705,8.377020,0.000000,16.443800,0,'CC','Budget','Standard',58,'M','M',2,61334.800000,'Y','Current',3
2711,6.999290,1.151970,165.868000,0,'CC','FreeLocal','Standard',85,'F','S',0,16175.600000,'N','Vol',1
2713,13.697300,0.000000,74.180200,1,'CH','Budget','Standard',90,'F','S',2,97445.200000,'Y','Vol',2
2714,12.249000,0.000000,193.892000,0,'Auto','Budget','Standard',85,'M','S',2,75639.800000,'N','Current',3
2726,24.595500,0.000000,30.198700,0,'CH','Budget','Standard',58,'M','M',1,32981.600000,'Y','Current',2
2732,5.500950,4.513320,42.638700,0,'Auto','Budget','Standard',94,'M','M',0,83876.400000,'Y','Vol',3
2734,9.395590,0.000000,13.900300,0,'CH','FreeLocal','Standard',90,'M','S',2,81997.000000,'N','Current',1
2737,24.871700,0.000000,29.221200,0,'CC','FreeLocal','Standard',37,'M','S',0,83378.300000,'Y','Current',3
2738,17.150100,0.000000,148.600000,0,'CH','FreeLocal','Standard',31,'F','M',1,82388.200000,'N','Current',3
2740,29.523400,0.000000,167.321000,0,'Auto','Budget','Standard',64,'M','M',2,80289.100000,'N','Current',1
2742,23.793100,0.000000,85.746300,0,'CC','Budget','Standard',86,'F','M',2,23816.600000,'Y','Vol',3
2743,22.352900,0.000000,13.609500,0,'CC','Budget','Standard',26,'F','S',0,41340.600000,'N','Current',3
2748,22.980300,0.000000,32.368700,0,'CC','FreeLocal','Standard',34,'F','S',2,90856.900000,'N','Current',1
2749,2.870660,0.000000,262.916000,0,'CC','Budget','Standard',39,'F','S',0,58623.800000,'N','Current',2
2753,28.326900,0.000000,10.851600,0,'Auto','Budget','Standard',48,'F','M',2,95429.700000,'N','Vol',2
2757,7.135210,0.000000,36.243800,0,'CH','Budget','Standard',59,'F','S',2,59478.800000,'N','Vol',3
2762,0.082955,0.000000,8.415320,0,'Auto','Budget','Standard',38,'M','M',1,50535.800000,'Y','Current',2
2767,28.874000,0.000000,92.524500,0,'CH','Budget','Standard',62,'M','M',2,33361.300000,'Y','Current',2
2770,0.000000,0.000000,2.632030,0,'CC','Budget','Standard',75,'F','M',2,55272.700000,'Y','InVol',1
2771,12.280000,0.000000,10.419300,0,'CH','FreeLocal','Intnl_discount',56,'F','M',0,50290.700000,'N','Vol',1
2772,2.395160,0.000000,57.130700,0,'Auto','FreeLocal','Standard',39,'M','M',0,110.284000,'N','Current',2
2774,1.718210,0.000000,12.858300,3,'CC','Budget','Standard',32,'M','S',2,5565.430000,'Y','Current',1
2778,0.000000,0.000000,3.460130,0,'CC','FreeLocal','Intnl_discount',70,'F','M',1,22845.100000,'N','InVol',2
2785,24.933400,9.127010,12.799700,0,'CC','FreeLocal','Standard',71,'F','M',2,80844.500000,'N','Vol',2
2788,0.000000,0.000000,0.804101,1,'Auto','Budget','Intnl_discount',63,'F','M',0,88791.500000,'N','InVol',3
2789,0.578131,0.000000,203.516000,0,'CC','FreeLocal','Standard',67,'F','M',2,88177.100000,'Y','Vol',1
2790,9.187510,0.000000,34.259000,0,'Auto','FreeLocal','Intnl_discount',71,'M','M',0,37113.600000,'N','Current',2
2793,6.124300,0.000000,14.785900,0,'CH','FreeLocal','Standard',58,'M','M',1,4054.550000,'Y','Current',1
2794,18.550600,0.000000,52.801200,0,'CC','FreeLocal','Standard',61,'F','S',1,32533.900000,'N','Vol',2
2798,13.156000,0.000000,35.867600,0,'CC','FreeLocal','Intnl_discount',21,'M','M',2,61825.500000,'N','Current',2
2799,22.146400,0.000000,8.919390,0,'CC','Budget','Intnl_discount',35,'M','M',1,38997.700000,'N','Current',1
2801,2.359480,0.000000,36.908200,0,'CH','FreeLocal','Intnl_discount',61,'M','M',1,15865.500000,'N','Current',2
2803,10.042700,0.000000,46.311800,0,'Auto','FreeLocal','Standard',53,'M','S',1,37111.500000,'Y','Current',2
2804,18.759400,0.000000,15.293800,0,'CC','FreeLocal','Intnl_discount',73,'F','M',2,87182.700000,'Y','Vol',2
2812,27.704100,6.117030,124.146000,2,'CH','FreeLocal','Standard',95,'M','M',0,60101.100000,'Y','Current',2
2813,6.333870,0.000000,62.253600,0,'Auto','Budget','Intnl_discount',89,'F','M',2,74628.100000,'N','Vol',2
2817,16.193200,0.000000,160.422000,0,'CC','FreeLocal','Standard',39,'F','M',1,13829.400000,'N','Current',2
2820,28.020800,2.614890,73.404100,0,'CC','Budget','Intnl_discount',75,'F','S',0,48755.100000,'N','Vol',1
2824,8.187280,0.000000,190.782000,0,'CC','FreeLocal','Intnl_discount',33,'F','S',1,68339.300000,'N','Current',3
2825,26.459000,9.242350,53.784800,0,'CC','FreeLocal','Standard',25,'F','M',0,98433.800000,'N','Vol',2
2826,14.685900,0.000000,172.533000,0,'CC','Budget','Intnl_discount',64,'M','S',0,79937.200000,'Y','Current',3
2833,0.000000,0.000000,1.375430,0,'CC','FreeLocal','Standard',64,'M','M',1,56360.500000,'N','InVol',1
2836,2.017250,0.000000,189.518000,0,'Auto','FreeLocal','Standard',87,'M','S',0,32683.900000,'Y','Current',2
2844,22.513900,0.000000,5.375670,0,'CC','FreeLocal','Standard',61,'M','S',2,88408.200000,'N','Current',3
2849,26.730200,0.000000,20.460300,2,'CH','Budget','Standard',32,'M','M',2,70722.300000,'N','Current',1
2859,1.804860,0.000000,12.756100,0,'CC','Budget','Intnl_discount',48,'M','S',0,88044.400000,'N','Current',1
2862,23.441900,0.000000,22.175300,0,'CC','Budget','Intnl_discount',97,'F','M',1,95971.900000,'Y','Vol',2
2864,5.666380,0.000000,103.797000,0,'CC','FreeLocal','Standard',87,'F','M',1,50290.700000,'Y','Vol',2
2869,22.078400,0.000000,13.816700,0,'CC','FreeLocal','Standard',57,'M','S',1,41153.900000,'N','Current',3
2870,24.299800,0.000000,64.836300,0,'CH','FreeLocal','Standard',60,'M','S',0,3184.420000,'N','Current',1
2875,0.000000,0.000000,4.831580,0,'CC','FreeLocal','Standard',66,'F','M',2,91649.100000,'N','InVol',2
2883,28.579500,0.000000,160.272000,0,'CH','Budget','Intnl_discount',63,'M','M',0,97603.600000,'Y','Current',2
2890,6.050360,0.000000,35.731900,0,'Auto','Budget','Standard',74,'F','S',2,60744.400000,'N','Current',1
2894,17.420300,0.000000,31.483300,0,'CH','Budget','Standard',41,'M','M',0,63985.000000,'Y','Current',1
2899,10.456200,0.000000,17.077900,3,'Auto','Budget','Standard',63,'F','S',0,19854.200000,'Y','Vol',2
2901,4.680130,0.000000,5.717640,0,'Auto','Budget','Standard',34,'F','M',0,17703.500000,'N','Current',3
2907,29.892700,0.846595,38.426400,0,'CC','Budget','Intnl_discount',85,'M','S',1,91100.600000,'N','Current',1
2909,19.405000,0.552016,8.693360,0,'CC','FreeLocal','Standard',35,'M','S',0,25938.500000,'Y','Current',1
2910,25.391700,0.000000,7.497270,0,'CC','FreeLocal','Standard',79,'F','S',0,7379.600000,'Y','Vol',3
2915,24.763000,0.000000,54.144200,1,'CH','FreeLocal','Standard',53,'F','M',2,19778.900000,'Y','Vol',2
2916,12.933000,0.000000,207.598000,0,'CC','FreeLocal','Standard',46,'M','M',2,60459.600000,'N','Current',3
2922,19.956300,9.898230,101.088000,0,'CC','Budget','Intnl_discount',66,'M','S',0,57122.200000,'Y','Vol',2
2925,13.196500,0.000000,14.727900,0,'CC','Budget','Intnl_discount',29,'F','M',0,58267.300000,'N','Current',2
2926,22.691800,0.000000,74.898600,0,'CC','Budget','Standard',77,'F','S',0,70460.300000,'Y','Vol',1
2931,29.499500,0.000000,13.243900,0,'CC','FreeLocal','Standard',67,'F','M',2,98217.100000,'N','Current',2
2934,3.693890,0.000000,22.923700,0,'CH','Budget','Standard',96,'F','S',1,32005.600000,'Y','Vol',1
2935,25.009300,0.000000,68.517700,0,'CC','Budget','Standard',97,'M','M',1,5723.090000,'N','Current',3
2936,19.850800,0.000000,12.582400,0,'Auto','Budget','Intnl_discount',48,'F','S',1,55035.500000,'N','Vol',3
2938,6.950910,0.000000,43.758600,0,'CH','Budget','Intnl_discount',94,'M','S',2,14309.100000,'N','Current',2
2947,24.685100,8.589610,31.787800,1,'CH','FreeLocal','Standard',85,'F','S',0,66502.300000,'N','Vol',2
2951,0.000000,0.000000,3.887110,2,'CC','FreeLocal','Standard',45,'F','S',1,85627.900000,'Y','InVol',2
2959,8.667990,0.000000,10.295000,0,'Auto','FreeLocal','Standard',55,'M','S',0,30751.800000,'N','Current',1
2960,0.000000,0.000000,1.386710,0,'CC','Budget','Standard',28,'F','M',1,7543.290000,'Y','InVol',3
2963,0.000000,0.000000,1.175370,0,'CC','Budget','Intnl_discount',79,'M','S',2,89566.200000,'N','InVol',2
2964,8.722160,0.000000,8.473550,0,'CC','FreeLocal','Intnl_discount',27,'M','S',0,86631.900000,'N','Current',1
2965,7.605650,0.000000,7.261220,0,'CC','FreeLocal','Standard',71,'F','S',0,40519.300000,'N','Vol',3
2968,18.532300,0.000000,68.476500,0,'CC','Budget','Standard',75,'F','S',1,36939.700000,'Y','Vol',3
2969,17.988500,0.247520,11.218800,0,'CH','FreeLocal','Standard',41,'M','M',1,40081.200000,'Y','Current',1
2973,23.650800,0.000000,21.885700,0,'CC','Budget','Standard',84,'M','M',1,68273.300000,'N','Current',2
2974,27.292700,0.000000,115.790000,0,'CC','Budget','Intnl_discount',56,'F','S',0,42795.900000,'Y','Vol',2
2984,0.927649,0.000000,8.076340,0,'CC','Budget','Standard',94,'M','M',2,1140.260000,'N','Current',2
2985,6.782460,0.000000,132.658000,0,'CC','FreeLocal','Standard',66,'F','M',2,41876.600000,'Y','Current',1
2986,0.000000,0.000000,1.311950,0,'Auto','FreeLocal','Standard',87,'F','M',0,7657.960000,'N','InVol',3
2994,17.999700,0.000000,133.759000,0,'CC','FreeLocal','Standard',20,'F','M',2,59758.400000,'N','Current',2
2997,29.441100,0.000000,12.943800,0,'CC','FreeLocal','Intnl_discount',52,'F','M',0,8370.360000,'N','Current',1
2999,0.349276,0.000000,46.892900,0,'CC','FreeLocal','Standard',65,'F','M',1,7790.550000,'N','Vol',1
3001,20.717000,6.238150,54.800300,1,'CC','Budget','Standard',41,'F','S',2,27336.600000,'N','Vol',2
3002,19.010600,0.000000,65.854900,0,'Auto','Budget','Intnl_discount',49,'F','S',0,64727.500000,'N','Current',1
3003,21.272400,0.000000,218.123000,0,'CH','Budget','Standard',60,'F','S',2,95930.600000,'Y','Vol',3
3005,24.033900,0.000000,10.380100,0,'CC','FreeLocal','Standard',34,'M','S',0,50290.700000,'N','Current',2
3007,23.661300,7.936480,61.004900,0,'Auto','Budget','Standard',49,'M','M',1,20478.600000,'N','Vol',2
3011,4.215190,0.000000,8.326760,0,'CC','Budget','Standard',20,'F','M',0,72626.400000,'Y','Current',3
3012,11.814300,0.635238,5.735870,0,'CC','FreeLocal','Standard',97,'M','M',0,96223.400000,'Y','Current',3
3013,14.903100,0.000000,26.568900,0,'Auto','Budget','Standard',93,'M','S',1,28485.700000,'N','Current',2
3015,24.147500,3.109910,7.868990,0,'CC','FreeLocal','Standard',30,'F','M',1,69341.700000,'N','Vol',3
3016,25.247000,0.000000,41.824600,0,'CC','Budget','Standard',60,'M','M',2,94329.600000,'N','Current',1
3020,8.121220,0.000000,33.230700,0,'CC','Budget','Intnl_discount',60,'M','M',2,67933.800000,'N','Current',3
3021,27.044500,0.905168,14.638300,0,'Auto','FreeLocal','Intnl_discount',91,'M','M',0,17527.300000,'N','Current',2
3026,22.085300,0.618278,110.129000,0,'CC','Budget','Standard',24,'F','M',1,88663.400000,'N','Current',1
3032,11.909700,0.000000,134.395000,0,'CC','FreeLocal','Standard',57,'M','S',2,91136.200000,'N','Current',3
3033,15.714800,0.000000,12.256900,1,'CC','FreeLocal','Standard',38,'M','S',2,52600.000000,'N','Current',1
3035,6.123240,0.000000,90.284900,0,'CC','FreeLocal','Standard',50,'M','M',2,94902.600000,'N','Current',3
3036,13.562600,0.000000,35.842100,0,'Auto','FreeLocal','Standard',77,'M','M',2,68704.300000,'Y','Current',3
3039,29.968200,0.000000,105.663000,0,'CH','FreeLocal','Intnl_discount',51,'F','M',1,78231.000000,'N','Vol',3
3042,25.476200,0.000000,21.369300,0,'CC','Budget','Standard',33,'F','M',2,28746.800000,'N','Current',3
3046,19.942000,0.000000,29.377500,0,'CC','Budget','Standard',58,'F','M',1,62260.200000,'N','Vol',1
3049,5.353610,0.000000,42.459500,0,'CC','Budget','Intnl_discount',43,'M','M',0,12439.400000,'N','Current',3
3057,20.527500,6.386090,59.389200,0,'CC','Budget','Intnl_discount',33,'F','M',0,60170.100000,'N','Vol',1
3059,22.490300,0.000000,13.987200,0,'CC','FreeLocal','Standard',22,'M','M',1,57348.800000,'N','Current',3
3063,26.066700,0.000000,101.007000,0,'CC','FreeLocal','Intnl_discount',19,'M','M',2,42630.000000,'Y','Current',2
3067,28.111100,0.000000,17.662300,0,'CC','FreeLocal','Standard',57,'F','M',2,64977.400000,'N','Current',1
3068,16.662300,1.924260,10.210200,0,'Auto','FreeLocal','Intnl_discount',44,'F','S',2,36824.500000,'N','Vol',1
3069,21.596000,0.000000,21.471100,0,'CH','Budget','Intnl_discount',28,'F','S',2,39223.200000,'Y','Vol',2
3071,25.413500,0.000000,5.445100,0,'CC','FreeLocal','Intnl_discount',39,'M','M',0,42700.500000,'Y','Current',3
3072,20.938300,0.000000,8.171680,0,'CC','Budget','Standard',93,'M','S',0,38248.300000,'N','Current',1
3073,11.020900,0.000000,9.261080,0,'CC','Budget','Standard',92,'M','M',1,95020.400000,'Y','Current',1
3074,29.020000,0.000000,173.619000,0,'CC','FreeLocal','Intnl_discount',84,'M','M',0,46514.200000,'Y','Current',3
3075,9.999930,0.000000,101.674000,0,'CH','FreeLocal','Intnl_discount',50,'M','M',1,19301.300000,'Y','Current',3
3076,5.938270,0.000000,8.930410,0,'CC','Budget','Standard',73,'M','S',0,1259.010000,'Y','Current',3
3095,6.565780,7.003710,82.368700,0,'Auto','Budget','Intnl_discount',64,'F','S',1,53357.200000,'N','Vol',2
3097,25.209000,0.000000,58.425400,0,'Auto','FreeLocal','Standard',80,'F','S',0,65209.600000,'Y','Vol',2
3098,18.319500,0.000000,47.575500,0,'Auto','Budget','Standard',37,'F','S',0,5978.890000,'Y','Current',1
3100,22.779100,0.000000,45.030100,0,'CH','Budget','Standard',78,'M','M',0,92198.800000,'N','Current',1
3103,21.885300,0.000000,53.559200,0,'CC','FreeLocal','Standard',97,'M','M',1,63394.900000,'N','Current',1
3104,8.206970,0.000000,126.694000,0,'Auto','Budget','Standard',42,'F','S',1,86021.700000,'Y','Vol',3
3107,26.856700,0.000000,14.574900,1,'CC','FreeLocal','Standard',53,'F','S',2,26107.500000,'N','Vol',2
3109,12.863400,0.000000,18.732400,0,'CC','Budget','Standard',45,'F','M',0,59008.400000,'Y','Current',2
3110,11.743600,0.000000,38.328300,0,'CC','Budget','Standard',64,'F','M',0,6528.380000,'Y','Vol',3
3119,28.791300,5.213030,67.358600,0,'CH','FreeLocal','Standard',52,'M','S',0,54622.300000,'N','Vol',1
3125,19.043200,0.000000,29.399100,0,'CH','FreeLocal','Standard',47,'M','S',0,64295.200000,'Y','Current',3
3131,21.987800,6.941840,12.874400,0,'CC','FreeLocal','Standard',79,'M','M',0,26074.500000,'N','Vol',3
3135,0.000000,0.000000,2.163760,1,'CH','Budget','Standard',60,'M','M',1,20552.600000,'N','Current',3
3138,14.112600,0.000000,54.553700,0,'CC','FreeLocal','Intnl_discount',37,'F','S',0,47732.000000,'Y','Current',3
3141,15.195500,0.000000,295.308000,0,'CC','FreeLocal','Standard',71,'M','M',1,98967.700000,'N','Current',3
3142,6.292220,0.000000,66.431200,0,'CC','Budget','Standard',76,'M','M',0,14271.800000,'N','Current',1
3145,24.021700,3.409460,183.624000,0,'Auto','Budget','Standard',44,'F','M',1,7700.730000,'N','Vol',2
3150,25.328600,0.000000,51.002700,0,'Auto','FreeLocal','Standard',35,'M','M',1,32238.200000,'N','Current',3
3153,8.028920,0.000000,46.130900,0,'CC','Budget','Standard',97,'F','M',0,2902.340000,'N','Vol',1
3159,0.000000,0.000000,0.978654,0,'CC','FreeLocal','Standard',22,'F','S',2,50290.700000,'N','InVol',2
3160,12.290400,5.132740,88.639500,0,'Auto','Budget','Standard',73,'F','M',0,61438.200000,'N','Vol',2
3162,0.000000,0.000000,3.630590,0,'Auto','FreeLocal','Standard',70,'M','M',1,17819.900000,'Y','InVol',1
3163,25.360300,0.000000,51.250000,0,'Auto','Budget','Standard',26,'M','S',1,72649.300000,'N','Current',3
3165,26.827800,0.000000,19.267300,0,'CC','Budget','Standard',85,'M','S',2,25353.400000,'Y','Current',2
3168,2.330030,5.307870,23.467600,0,'Auto','Budget','Intnl_discount',79,'M','M',2,5265.350000,'N','Current',1
3171,2.194540,2.781760,46.718800,0,'CH','FreeLocal','Standard',86,'F','M',1,53357.900000,'Y','Vol',3
3173,0.000000,0.000000,4.032760,0,'CC','Budget','Standard',57,'M','S',0,96412.100000,'N','InVol',2
3176,22.706100,0.000000,19.976800,0,'Auto','FreeLocal','Intnl_discount',33,'F','S',2,59573.000000,'N','Current',3
3179,13.214400,0.000000,43.017400,0,'CC','FreeLocal','Standard',97,'F','S',0,84479.200000,'N','Current',2
3183,6.009650,0.000000,27.820700,0,'CC','FreeLocal','Standard',27,'M','M',2,89781.400000,'Y','Current',3
3185,1.639100,0.000000,5.923690,0,'CH','Budget','Standard',40,'M','S',1,66296.100000,'N','Current',3
3188,23.807600,1.719340,29.778400,0,'CC','FreeLocal','Intnl_discount',35,'M','M',2,86549.500000,'N','Vol',1
3190,11.831900,1.207640,50.943500,0,'CC','FreeLocal','Standard',86,'F','M',0,31242.100000,'N','Vol',3
3194,4.001740,0.000000,6.113480,0,'CC','FreeLocal','Intnl_discount',46,'M','S',0,90866.500000,'N','Current',2
3195,9.651980,0.000000,108.822000,0,'CH','FreeLocal','Intnl_discount',58,'F','M',2,81711.900000,'N','Vol',2
3202,16.440100,0.000000,77.755200,0,'CC','Budget','Intnl_discount',74,'F','M',2,87844.800000,'N','Vol',1
3204,14.143700,0.000000,30.329300,0,'Auto','FreeLocal','Standard',30,'F','M',0,20058.400000,'N','Current',2
3207,12.093600,0.000000,119.016000,0,'Auto','Budget','Intnl_discount',28,'M','M',1,52750.800000,'N','Current',1
3209,22.181700,0.000000,149.731000,0,'CC','FreeLocal','Standard',41,'M','S',1,52231.500000,'N','Current',3
3215,20.921100,0.000000,9.011860,0,'Auto','Budget','Intnl_discount',72,'F','S',1,73338.000000,'N','Current',3
3217,0.000000,0.000000,3.001480,1,'CC','FreeLocal','Standard',93,'F','M',2,96926.200000,'N','InVol',1
3220,21.444800,0.000000,10.436800,0,'CC','Budget','Standard',31,'M','M',0,15865.000000,'N','Current',3
3225,25.995900,0.000000,65.290200,1,'CC','FreeLocal','Standard',71,'F','S',1,68386.800000,'N','Vol',3
3229,0.000000,0.000000,0.703029,0,'CC','FreeLocal','Standard',38,'F','M',0,87920.500000,'N','InVol',2
3230,17.127600,3.041850,23.992300,0,'CC','FreeLocal','Standard',60,'F','S',1,92353.300000,'N','Vol',2
3234,14.283800,0.000000,113.548000,0,'CC','Budget','Intnl_discount',34,'F','M',2,94778.300000,'N','Current',2
3235,29.344600,0.000000,49.549100,0,'CC','FreeLocal','Standard',57,'F','M',2,45488.300000,'N','Vol',3
3236,18.511900,0.000000,27.371100,0,'CC','FreeLocal','Standard',97,'M','S',1,57347.600000,'Y','Current',3
3237,2.476510,0.000000,21.583500,0,'CC','FreeLocal','Intnl_discount',83,'M','S',0,52774.000000,'N','Current',3
3241,15.974800,0.000000,51.842600,0,'CH','FreeLocal','Standard',76,'F','M',1,56545.800000,'Y','Vol',2
3242,7.250340,0.000000,10.985400,0,'CC','FreeLocal','Standard',30,'F','M',2,45171.200000,'N','Current',1
3243,14.435300,0.000000,35.207200,0,'CC','FreeLocal','Standard',34,'F','S',2,76578.700000,'Y','Current',3
3245,5.604000,0.000000,50.882100,0,'Auto','FreeLocal','Intnl_discount',64,'M','M',2,98855.500000,'N','Current',2
3246,19.470300,0.000000,7.438470,0,'CH','FreeLocal','Intnl_discount',63,'M','M',1,81686.600000,'N','Current',3
3247,26.552000,2.649790,17.364800,0,'CC','Budget','Standard',45,'F','M',1,8469.020000,'N','Vol',2
3253,19.709800,0.000000,28.713200,0,'CC','Budget','Standard',60,'M','S',0,67477.000000,'N','Current',1
3255,6.207630,0.000000,10.659100,0,'CH','FreeLocal','Standard',97,'F','S',1,62903.300000,'N','Vol',3
